Price,Company Name,Stops,Duration,Destination,From,Date
$238,Alaska Airlines,1 stop,10h 25m,HNL,LAX,2023-06-06
$256,United Airlines,nonstop,5h 43m,HNL,LAX,2023-06-06
$238,Alaska Airlines,1 stop,10h 25m,HNL,LAX,2023-06-06
$326,United Airlines,nonstop,5h 31m,HNL,LAX,2023-06-06
$326,United Airlines,nonstop,5h 30m,HNL,LAX,2023-06-06
$284,United Airlines,1 stop,9h 52m,HNL,LAX,2023-06-06
$390,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-06
$325,Hawaiian Airlines,1 stop,7h 52m,HNL,LAX,2023-06-06
$390,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-06
$400,American Airlines,nonstop,5h 57m,HNL,LAX,2023-06-06
$284,United Airlines,1 stop,10h 22m,HNL,LAX,2023-06-06
$450,Delta,nonstop,5h 48m,HNL,LAX,2023-06-06
$376,Alaska Airlines,1 stop,7h 24m,HNL,LAX,2023-06-06
$490,United Airlines,nonstop,5h 40m,HNL,LAX,2023-06-06
$316,Hawaiian Airlines,1 stop,8h 22m,HNL,LAX,2023-06-06
$450,Delta,nonstop,5h 42m,HNL,LAX,2023-06-06
$476,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-06
$490,United Airlines,nonstop,5h 44m,HNL,LAX,2023-06-06
$556,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-06
$510,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-06
$450,Hawaiian Airlines,nonstop,5h 50m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,7h 36m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,7h 39m,HNL,LAX,2023-06-06
$275,Alaska Airlines,1 stop,11h 50m,HNL,LAX,2023-06-06
$316,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-06
$314,Alaska Airlines,1 stop,10h 03m,HNL,LAX,2023-06-06
$335,Hawaiian Airlines,1 stop,9h 00m,HNL,LAX,2023-06-06
$559,Alaska Airlines,nonstop,6h 05m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,8h 30m,HNL,LAX,2023-06-06
$409,United Airlines,1 stop,8h 21m,HNL,LAX,2023-06-06
$409,United Airlines,1 stop,8h 24m,HNL,LAX,2023-06-06
$335,United Airlines,1 stop,10h 41m,HNL,LAX,2023-06-06
$316,Hawaiian Airlines,1 stop,11h 36m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,9h 10m,HNL,LAX,2023-06-06
$342,Alaska Airlines,1 stop,10h 25m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,8h 50m,HNL,LAX,2023-06-06
$409,United Airlines,1 stop,8h 30m,HNL,LAX,2023-06-06
$395,Hawaiian Airlines,1 stop,9h 22m,HNL,LAX,2023-06-06
$431,American Airlines,1 stop,8h 30m,HNL,LAX,2023-06-06
