Price,Company Name,Stops,Duration,Destination,From,Date
$489,United Airlines,nonstop,5h 40m,HNL,LAX,2023-06-16
$395,United Airlines,1 stop,11h 36m,HNL,LAX,2023-06-16
$550,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-16
$489,Alaska Airlines,nonstop,6h 10m,HNL,LAX,2023-06-16
$581,United Airlines,nonstop,5h 39m,HNL,LAX,2023-06-16
$550,American Airlines,nonstop,5h 57m,HNL,LAX,2023-06-16
$727,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,7h 55m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,8h 32m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,8h 55m,HNL,LAX,2023-06-16
$584,American Airlines,1 stop,8h 30m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,9h 02m,HNL,LAX,2023-06-16
$590,United Airlines,1 stop,8h 30m,HNL,LAX,2023-06-16
$590,United Airlines,1 stop,8h 44m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,10h 22m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,9h 35m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,9h 38m,HNL,LAX,2023-06-16
$584,American Airlines,1 stop,9h 10m,HNL,LAX,2023-06-16
$629,Alaska Airlines,1 stop,9h 29m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,10h 20m,HNL,LAX,2023-06-16
$469,United Airlines,1 stop,11h 12m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,11h 53m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,12h 17m,HNL,LAX,2023-06-16
$736,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,11h 31m,HNL,LAX,2023-06-16
$549,Alaska Airlines,1 stop,10h 45m,HNL,LAX,2023-06-16
$584,American Airlines,1 stop,11h 24m,HNL,LAX,2023-06-16
$749,Alaska Airlines,1 stop,10h 15m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,13h 32m,HNL,LAX,2023-06-16
$736,American Airlines,1 stop,10h 43m,HNL,LAX,2023-06-16
$545,Hawaiian Airlines,1 stop,9h 10m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,10h 22m,HNL,LAX,2023-06-16
$545,Hawaiian Airlines,1 stop,9h 22m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,9h 35m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,9h 38m,HNL,LAX,2023-06-16
$584,American Airlines,1 stop,9h 10m,HNL,LAX,2023-06-16
$545,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-16
$545,Hawaiian Airlines,1 stop,10h 03m,HNL,LAX,2023-06-16
$629,Alaska Airlines,1 stop,9h 29m,HNL,LAX,2023-06-16
$526,American Airlines,1 stop,10h 20m,HNL,LAX,2023-06-16
$395,United Airlines,1 stop,11h 36m,HNL,LAX,2023-06-16
$469,United Airlines,1 stop,11h 12m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,11h 53m,HNL,LAX,2023-06-16
$534,Hawaiian Airlines,1 stop,10h 35m,HNL,LAX,2023-06-16
$411,United Airlines,1 stop,12h 17m,HNL,LAX,2023-06-16
