Price,Company Name,Stops,Duration,Destination,From,Date
$305,United Airlines,nonstop,5h 31m,HNL,LAX,2023-07-06
$315,United Airlines,nonstop,5h 38m,HNL,LAX,2023-07-06
$326,American Airlines,nonstop,5h 55m,HNL,LAX,2023-07-06
$393,United Airlines,nonstop,5h 40m,HNL,LAX,2023-07-06
$393,United Airlines,nonstop,5h 40m,HNL,LAX,2023-07-06
$450,Delta,nonstop,5h 48m,HNL,LAX,2023-07-06
$476,American Airlines,nonstop,5h 47m,HNL,LAX,2023-07-06
$459,Alaska Airlines,nonstop,6h 10m,HNL,LAX,2023-07-06
$556,American Airlines,nonstop,5h 46m,HNL,LAX,2023-07-06
$375,United Airlines,1 stop,10h 22m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,8h 30m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-06
$485,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,10h 38m,HNL,LAX,2023-07-06
$395,United Airlines,1 stop,11h 00m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,9h 10m,HNL,LAX,2023-07-06
$375,United Airlines,1 stop,11h 34m,HNL,LAX,2023-07-06
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-06
$359,United Airlines,1 stop,11h 36m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,9h 38m,HNL,LAX,2023-07-06
$681,Delta,nonstop,5h 42m,HNL,LAX,2023-07-06
$555,American Airlines,1 stop,8h 32m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,10h 25m,HNL,LAX,2023-07-06
$555,American Airlines,1 stop,8h 57m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,10h 39m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,12h 16m,HNL,LAX,2023-07-06
$485,American Airlines,1 stop,10h 40m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,12h 40m,HNL,LAX,2023-07-06
$372,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,8h 30m,HNL,LAX,2023-07-06
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 29m,HNL,LAX,2023-07-06
$411,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-06
$375,United Airlines,1 stop,11h 05m,HNL,LAX,2023-07-06
$481,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-06
$485,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-06
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 46m,HNL,LAX,2023-07-06
