Price,Company Name,Stops,Duration,Destination,From,Date
$371,United Airlines,1 stop,9h 57m,HNL,LAX,2023-07-26
$431,American Airlines,1 stop,8h 57m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 50m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 49m,HNL,LAX,2023-07-26
$385,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-07-26
$371,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-26
$449,United Airlines,1 stop,8h 45m,HNL,LAX,2023-07-26
$371,United Airlines,1 stop,10h 22m,HNL,LAX,2023-07-26
$371,United Airlines,1 stop,11h 05m,HNL,LAX,2023-07-26
$395,Hawaiian Airlines,1 stop,10h 03m,HNL,LAX,2023-07-26
$391,Hawaiian Airlines,1 stop,10h 33m,HNL,LAX,2023-07-26
$431,American Airlines,1 stop,9h 40m,HNL,LAX,2023-07-26
$479,United Airlines,1 stop,8h 48m,HNL,LAX,2023-07-26
$385,American Airlines,1 stop,11h 24m,HNL,LAX,2023-07-26
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-26
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-26
$498,"United Airlines, Hawaiian Airlines",1 stop,8h 55m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 05m,HNL,LAX,2023-07-26
$371,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-26
$681,Delta,nonstop,5h 36m,HNL,LAX,2023-07-26
$679,American Airlines,nonstop,5h 47m,HNL,LAX,2023-07-26
$391,Hawaiian Airlines,1 stop,11h 40m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 37m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 40m,HNL,LAX,2023-07-26
$411,United Airlines,1 stop,11h 34m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 44m,HNL,LAX,2023-07-26
$446,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-26
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 53m,HNL,LAX,2023-07-26
