Price,Company Name,Stops,Duration,Destination,From,Date
$256,United Airlines,nonstop,5h 38m,HNL,LAX,2023-07-11
$315,United Airlines,nonstop,5h 30m,HNL,LAX,2023-07-11
$393,United Airlines,nonstop,5h 40m,HNL,LAX,2023-07-11
$379,Alaska Airlines,nonstop,6h 10m,HNL,LAX,2023-07-11
$450,Delta,nonstop,5h 45m,HNL,LAX,2023-07-11
$476,American Airlines,nonstop,5h 55m,HNL,LAX,2023-07-11
$316,United Airlines,1 stop,8h 24m,HNL,LAX,2023-07-11
$318,United Airlines,1 stop,8h 30m,HNL,LAX,2023-07-11
$380,United Airlines,1 stop,8h 26m,HNL,LAX,2023-07-11
$400,United Airlines,1 stop,8h 48m,HNL,LAX,2023-07-11
$396,United Airlines,1 stop,8h 45m,HNL,LAX,2023-07-11
$296,United Airlines,1 stop,10h 41m,HNL,LAX,2023-07-11
$431,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,9h 57m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 30m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 32m,HNL,LAX,2023-07-11
$681,Delta,nonstop,5h 36m,HNL,LAX,2023-07-11
$679,American Airlines,nonstop,5h 47m,HNL,LAX,2023-07-11
$431,American Airlines,1 stop,9h 38m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 57m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,9h 10m,HNL,LAX,2023-07-11
$386,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-11
$395,United Airlines,1 stop,11h 00m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,9h 40m,HNL,LAX,2023-07-11
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-11
$395,United Airlines,1 stop,11h 36m,HNL,LAX,2023-07-11
$565,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-11
$411,United Airlines,1 stop,11h 34m,HNL,LAX,2023-07-11
$356,Alaska Airlines,1 stop,10h 10m,HNL,LAX,2023-07-11
$395,Hawaiian Airlines,1 stop,9h 10m,HNL,LAX,2023-07-11
$367,Alaska Airlines,1 stop,9h 40m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 29m,HNL,LAX,2023-07-11
$431,American Airlines,1 stop,8h 55m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 46m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 49m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,7h 50m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,9h 57m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 30m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 32m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,10h 22m,HNL,LAX,2023-07-11
$395,Hawaiian Airlines,1 stop,10h 03m,HNL,LAX,2023-07-11
$431,American Airlines,1 stop,9h 38m,HNL,LAX,2023-07-11
$276,Hawaiian Airlines,1 stop,12h 23m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,8h 57m,HNL,LAX,2023-07-11
$478,"United Airlines, Hawaiian Airlines",1 stop,9h 00m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 05m,HNL,LAX,2023-07-11
$353,Alaska Airlines,1 stop,11h 15m,HNL,LAX,2023-07-11
$295,Alaska Airlines,1 stop,11h 50m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,9h 10m,HNL,LAX,2023-07-11
$386,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,11h 05m,HNL,LAX,2023-07-11
$406,Hawaiian Airlines,1 stop,10h 39m,HNL,LAX,2023-07-11
$356,Alaska Airlines,1 stop,11h 44m,HNL,LAX,2023-07-11
$395,United Airlines,1 stop,11h 00m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 37m,HNL,LAX,2023-07-11
$481,American Airlines,1 stop,9h 40m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 40m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 44m,HNL,LAX,2023-07-11
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-11
$497,"United Airlines, Alaska Airlines",1 stop,9h 00m,HNL,LAX,2023-07-11
$539,"United Airlines, Hawaiian Airlines",1 stop,8h 53m,HNL,LAX,2023-07-11
$375,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-11
