Price,Company Name,Stops,Duration,Destination,From,Date
$326,United Airlines,nonstop,5h 43m,HNL,LAX,2023-06-21
$325,United Airlines,1 stop,14h 01m,HNL,LAX,2023-06-21
$400,United Airlines,nonstop,5h 30m,HNL,LAX,2023-06-21
$450,Delta,nonstop,5h 42m,HNL,LAX,2023-06-21
$490,United Airlines,nonstop,5h 44m,HNL,LAX,2023-06-21
$459,Alaska Airlines,nonstop,6h 10m,HNL,LAX,2023-06-21
$556,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-21
$556,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-21
$395,Hawaiian Airlines,1 stop,8h 22m,HNL,LAX,2023-06-21
$681,Delta,nonstop,5h 49m,HNL,LAX,2023-06-21
$679,American Airlines,nonstop,5h 57m,HNL,LAX,2023-06-21
$481,American Airlines,1 stop,8h 55m,HNL,LAX,2023-06-21
$555,American Airlines,1 stop,8h 30m,HNL,LAX,2023-06-21
$485,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-21
$395,United Airlines,1 stop,11h 12m,HNL,LAX,2023-06-21
$555,American Airlines,1 stop,9h 10m,HNL,LAX,2023-06-21
$631,American Airlines,1 stop,8h 32m,HNL,LAX,2023-06-21
$481,American Airlines,1 stop,11h 31m,HNL,LAX,2023-06-21
$631,American Airlines,1 stop,9h 35m,HNL,LAX,2023-06-21
$565,American Airlines,1 stop,10h 43m,HNL,LAX,2023-06-21
$631,American Airlines,1 stop,10h 20m,HNL,LAX,2023-06-21
$555,American Airlines,1 stop,11h 24m,HNL,LAX,2023-06-21
$459,Alaska Airlines,1 stop,13h 18m,HNL,LAX,2023-06-21
$395,United Airlines,1 stop,14h 24m,HNL,LAX,2023-06-21
$555,American Airlines,1 stop,12h 39m,HNL,LAX,2023-06-21
$631,American Airlines,1 stop,12h 43m,HNL,LAX,2023-06-21
$481,American Airlines,1 stop,14h 46m,HNL,LAX,2023-06-21
$481,American Airlines,1 stop,15h 14m,HNL,LAX,2023-06-21
$631,American Airlines,1 stop,13h 27m,HNL,LAX,2023-06-21
$395,United Airlines,1 stop,16h 49m,HNL,LAX,2023-06-21
$325,United Airlines,1 stop,11h 36m,HNL,LAX,2023-06-21
$455,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-21
$544,United Airlines,1 stop,8h 44m,HNL,LAX,2023-06-21
$555,American Airlines,1 stop,8h 30m,HNL,LAX,2023-06-21
$485,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-21
$409,United Airlines,1 stop,10h 41m,HNL,LAX,2023-06-21
