Price,Company Name,Stops,Duration,Destination,From,Date
$331,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-11
$400,United Airlines,nonstop,5h 40m,HNL,LAX,2023-06-11
$429,American Airlines,nonstop,5h 57m,HNL,LAX,2023-06-11
$589,Alaska Airlines,nonstop,6h 05m,HNL,LAX,2023-06-11
$630,American Airlines,nonstop,5h 48m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,7h 55m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,8h 30m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,8h 32m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,8h 55m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 02m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 10m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 38m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 40m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,10h 25m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,10h 39m,HNL,LAX,2023-06-11
$639,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,11h 41m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,11h 24m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,12h 05m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,11h 31m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,12h 43m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,13h 20m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,13h 27m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,13h 58m,HNL,LAX,2023-06-11
$639,American Airlines,1 stop,10h 58m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,14h 46m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,14h 52m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,15h 14m,HNL,LAX,2023-06-11
$489,Alaska Airlines,1 stop,15h 58m,HNL,LAX,2023-06-11
$839,American Airlines,1 stop,11h 56m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 38m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,9h 40m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,10h 22m,HNL,LAX,2023-06-11
$605,Hawaiian Airlines,1 stop,8h 50m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,10h 54m,HNL,LAX,2023-06-11
$469,United Airlines,1 stop,11h 12m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,10h 25m,HNL,LAX,2023-06-11
$605,Hawaiian Airlines,1 stop,9h 22m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,10h 39m,HNL,LAX,2023-06-11
$541,Hawaiian Airlines,1 stop,10h 35m,HNL,LAX,2023-06-11
$605,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-11
$481,Hawaiian Airlines,1 stop,11h 36m,HNL,LAX,2023-06-11
$639,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,11h 41m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,11h 24m,HNL,LAX,2023-06-11
$534,Hawaiian Airlines,1 stop,10h 39m,HNL,LAX,2023-06-11
$684,United Airlines,1 stop,8h 44m,HNL,LAX,2023-06-11
$605,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-06-11
$481,Hawaiian Airlines,1 stop,11h 36m,HNL,LAX,2023-06-11
$548,United Airlines,1 stop,10h 41m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,11h 39m,HNL,LAX,2023-06-11
$639,American Airlines,1 stop,9h 31m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,11h 41m,HNL,LAX,2023-06-11
$474,Hawaiian Airlines,1 stop,12h 03m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,11h 24m,HNL,LAX,2023-06-11
$558,United Airlines,1 stop,10h 56m,HNL,LAX,2023-06-11
$485,United Airlines,1 stop,12h 05m,HNL,LAX,2023-06-11
$534,Hawaiian Airlines,1 stop,11h 24m,HNL,LAX,2023-06-11
$526,American Airlines,1 stop,11h 31m,HNL,LAX,2023-06-11
$707,"United Airlines, Alaska Airlines",1 stop,9h 00m,HNL,LAX,2023-06-11
$716,Alaska Airlines,1 stop,9h 00m,HNL,LAX,2023-06-11
$590,United Airlines,1 stop,10h 46m,HNL,LAX,2023-06-11
