Price,Company Name,Stops,Duration,Destination,From,Date
$305,United Airlines,nonstop,5h 38m,HNL,LAX,2023-07-16
$366,United Airlines,nonstop,5h 30m,HNL,LAX,2023-07-16
$368,United Airlines,nonstop,5h 40m,HNL,LAX,2023-07-16
$429,American Airlines,nonstop,5h 47m,HNL,LAX,2023-07-16
$450,Delta,nonstop,5h 50m,HNL,LAX,2023-07-16
$453,United Airlines,nonstop,5h 40m,HNL,LAX,2023-07-16
$489,Alaska Airlines,nonstop,6h 10m,HNL,LAX,2023-07-16
$550,American Airlines,nonstop,5h 46m,HNL,LAX,2023-07-16
$550,American Airlines,nonstop,5h 55m,HNL,LAX,2023-07-16
$375,United Airlines,1 stop,8h 30m,HNL,LAX,2023-07-16
$409,United Airlines,1 stop,8h 24m,HNL,LAX,2023-07-16
$449,United Airlines,1 stop,8h 45m,HNL,LAX,2023-07-16
$681,Delta,nonstop,5h 36m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,8h 32m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,8h 57m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,11h 00m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,11h 16m,HNL,LAX,2023-07-16
$439,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,9h 40m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 22m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 38m,HNL,LAX,2023-07-16
$559,American Airlines,1 stop,9h 27m,HNL,LAX,2023-07-16
$469,United Airlines,1 stop,11h 01m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 49m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,12h 16m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,13h 06m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,12h 40m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,11h 24m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,14h 01m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,13h 55m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 03m,HNL,LAX,2023-07-16
$559,American Airlines,1 stop,10h 54m,HNL,LAX,2023-07-16
$690,Delta,1 stop,10h 57m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,16h 16m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 47m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 58m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,14h 46m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,16h 53m,HNL,LAX,2023-07-16
$534,American Airlines,1 stop,14h 52m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,15h 14m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,15h 55m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,19h 08m,HNL,LAX,2023-07-16
$859,American Airlines,1 stop,11h 58m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,9h 09m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,9h 20m,HNL,LAX,2023-07-16
$439,United Airlines,1 stop,10h 51m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 14m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,9h 40m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 22m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,9h 39m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,9h 48m,HNL,LAX,2023-07-16
$675,Hawaiian Airlines,1 stop,7h 36m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 38m,HNL,LAX,2023-07-16
$559,American Airlines,1 stop,9h 27m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,9h 57m,HNL,LAX,2023-07-16
$469,United Airlines,1 stop,11h 01m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,10h 49m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,10h 13m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,11h 05m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,12h 16m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,13h 06m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,10h 35m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,12h 40m,HNL,LAX,2023-07-16
$549,Alaska Airlines,1 stop,10h 30m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,10h 55m,HNL,LAX,2023-07-16
$675,Hawaiian Airlines,1 stop,8h 50m,HNL,LAX,2023-07-16
$485,United Airlines,1 stop,11h 53m,HNL,LAX,2023-07-16
$533,"United Airlines, Hawaiian Airlines",1 stop,11h 18m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,11h 24m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,14h 01m,HNL,LAX,2023-07-16
$561,"United Airlines, Hawaiian Airlines",1 stop,9h 35m,HNL,LAX,2023-07-16
$675,Hawaiian Airlines,1 stop,9h 22m,HNL,LAX,2023-07-16
$411,United Airlines,1 stop,13h 55m,HNL,LAX,2023-07-16
$675,Hawaiian Airlines,1 stop,9h 50m,HNL,LAX,2023-07-16
$586,"United Airlines, Hawaiian Airlines",1 stop,11h 20m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,11h 35m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,12h 00m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 03m,HNL,LAX,2023-07-16
$559,American Airlines,1 stop,10h 54m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,12h 43m,HNL,LAX,2023-07-16
$690,Delta,1 stop,10h 57m,HNL,LAX,2023-07-16
$329,United Airlines,1 stop,16h 16m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 47m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,13h 58m,HNL,LAX,2023-07-16
$791,Hawaiian Airlines,1 stop,10h 33m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,14h 46m,HNL,LAX,2023-07-16
$593,American Airlines,2 stops,13h 22m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,16h 53m,HNL,LAX,2023-07-16
$534,American Airlines,1 stop,14h 52m,HNL,LAX,2023-07-16
$526,American Airlines,1 stop,15h 14m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,13h 02m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,15h 55m,HNL,LAX,2023-07-16
$690,Delta,1 stop,12h 53m,HNL,LAX,2023-07-16
$791,Hawaiian Airlines,1 stop,11h 20m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,13h 27m,HNL,LAX,2023-07-16
$791,Hawaiian Airlines,1 stop,11h 40m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,14h 10m,HNL,LAX,2023-07-16
$724,Hawaiian Airlines,1 stop,12h 26m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,16h 06m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,19h 08m,HNL,LAX,2023-07-16
$859,American Airlines,1 stop,11h 58m,HNL,LAX,2023-07-16
$593,American Airlines,2 stops,15h 56m,HNL,LAX,2023-07-16
$565,American Airlines,1 stop,15h 12m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,16h 50m,HNL,LAX,2023-07-16
$395,United Airlines,1 stop,18h 25m,HNL,LAX,2023-07-16
$593,American Airlines,2 stops,16h 50m,HNL,LAX,2023-07-16
$409,American Airlines,1 stop,20h 44m,HNL,LAX,2023-07-16
$409,American Airlines,1 stop,21h 41m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,17h 33m,HNL,LAX,2023-07-16
$404,United Airlines,1 stop,20h 31m,HNL,LAX,2023-07-16
"$1,173",Delta,1 stop,10h 20m,HNL,LAX,2023-07-16
$543,American Airlines,2 stops,18h 17m,HNL,LAX,2023-07-16
$409,American Airlines,1 stop,22h 41m,HNL,LAX,2023-07-16
$533,American Airlines,1 stop,21h 05m,HNL,LAX,2023-07-16
$498,American Airlines,1 stop,21h 49m,HNL,LAX,2023-07-16
$533,American Airlines,1 stop,22h 46m,HNL,LAX,2023-07-16
$429,American Airlines,1 stop,24h 36m,HNL,LAX,2023-07-16
$404,United Airlines,1 stop,23h 41m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,23h 56m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,23h 53m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,23h 57m,HNL,LAX,2023-07-16
"$1,173",Delta,1 stop,12h 05m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,24h 22m,HNL,LAX,2023-07-16
$429,American Airlines,1 stop,25h 46m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,24h 53m,HNL,LAX,2023-07-16
$420,American Airlines,2 stops,26h 00m,HNL,LAX,2023-07-16
"$1,077",American Airlines,1 stop,14h 18m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,25h 05m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,25h 53m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,25h 44m,HNL,LAX,2023-07-16
$597,American Airlines,1 stop,25h 00m,HNL,LAX,2023-07-16
$917,American Airlines,1 stop,18h 24m,HNL,LAX,2023-07-16
$404,United Airlines,1 stop,26h 33m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,26h 39m,HNL,LAX,2023-07-16
$597,American Airlines,1 stop,25h 43m,HNL,LAX,2023-07-16
"$1,467",American Airlines,2 stops,11h 31m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,27h 48m,HNL,LAX,2023-07-16
"$1,467",American Airlines,2 stops,12h 18m,HNL,LAX,2023-07-16
$640,American Airlines,2 stops,23h 57m,HNL,LAX,2023-07-16
"$1,467",American Airlines,2 stops,12h 37m,HNL,LAX,2023-07-16
"$1,077",American Airlines,1 stop,17h 30m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,28h 18m,HNL,LAX,2023-07-16
$507,American Airlines,1 stop,28h 31m,HNL,LAX,2023-07-16
$503,American Airlines,2 stops,28h 28m,HNL,LAX,2023-07-16
$420,American Airlines,2 stops,29h 47m,HNL,LAX,2023-07-16
$598,American Airlines,1 stop,27h 20m,HNL,LAX,2023-07-16
